Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
HLFQ.S8CSEIQL9,2008.03,3.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2008.06,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2008.09,2.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2008.12,2.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2009.03,2.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2009.06,2.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2009.09,2.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2009.12,3.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2010.03,3.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2010.06,2.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2010.09,2.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2010.12,2.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2011.03,4.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2011.06,3.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2011.09,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2011.12,2.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2012.03,2.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2012.06,2.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2012.09,2.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2012.12,2.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2013.03,2.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2013.06,2.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2013.09,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2013.12,1.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2014.03,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2014.06,2.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2014.09,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2014.12,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2015.03,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2015.06,2.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2015.09,2.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2015.12,2.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2016.03,2.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2016.06,1.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2016.09,2.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2016.12,3.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2017.03,2.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2017.06,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2017.09,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2017.12,2.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2018.03,2.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2018.06,2.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2018.09,2.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2018.12,2.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2019.03,3.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2019.06,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2019.09,2.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2019.12,2.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2020.03,3.1,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2020.06,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2020.09,2.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2020.12,2.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2021.03,2.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2021.06,2.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2021.09,3.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2021.12,2.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2022.03,3.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQL9,2022.06,3.2,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Canterbury,Total aged 15-24 years,
HLFQ.S8CSEIQN1,2004.03,0.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2004.06,0.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2004.09,0.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2004.12,0.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2005.03,0.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2005.06,0.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2005.09,0.4,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2005.12,0.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2006.03,0.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2006.06,0.3,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2006.09,0.6,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2006.12,0.7,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2007.03,0.8,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2007.06,0.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2007.09,0.9,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
HLFQ.S8CSEIQN1,2007.12,0.5,FINAL,Number,3,Household Labour Force Survey - HLF,Youth NEET by Regional Council by Age - Sampling Errors,Sampling errors,"Not in employment, education or training (NEET)",Otago,Aged 15-19 years,
